"國別地區","movie_name","上映日期","tickets","money","year","month"
"中華民國","那個我最親愛的陌生人",2019-11-12,106,23445,2019,12
"美國","決戰中途島",2019-11-08,3977,922788,2019,12
"美國","安眠醫生",2019-11-08,491,117300,2019,12
"中華民國","樂園",2019-11-08,4,800,2019,12
"日本","山田孝之的痛苦與榮耀",2019-11-08,12,600,2019,12
"中華民國","重甲機神：神降臨",2019-11-08,2,460,2019,12
"美國","魔鬼終結者：黑暗宿命",2019-11-07,524,125366,2019,12
"中華民國","陽光普照",2019-11-01,5403,1289046,2019,12
"日本","紫羅蘭永恆花園外傳–永遠與自動手記人偶–",2019-11-01,710,171924,2019,12
"中華民國","傻傻愛你，傻傻愛我",2019-11-01,151,30850,2019,12
"美國","阿達一族",2019-11-01,27,6650,2019,12
"美國","絕鯊47：猛鯊出籠",2019-11-01,3,600,2019,12
"法國","狙擊獵殺: 救援行動",2019-10-25,86,13140,2019,12
"中華民國","陪你很久很久",2019-10-25,4,910,2019,12
"美國","雙子殺手",2019-10-23,176,39015,2019,12
"中華民國","盲人律師",2019-10-18,909,191675,2019,12
"美國","黑魔女2",2019-10-17,71,16430,2019,12
"美國","藍波:最後一滴血",2019-10-09,1699,136485,2019,12
"美國","弒婚遊戲",2019-10-09,1200,89455,2019,12
"美國","屍樂園：髒比雙拼",2019-10-09,805,66060,2019,12
"南韓","電影版 壞傢伙們",2019-10-09,168,24750,2019,12
"澳洲","108悍將",2019-10-04,763,48825,2019,12
"美國","小丑",2019-10-03,291,70865,2019,12
"英國","無間行動",2019-09-27,179,17740,2019,12
"美國","校外打怪教學",2019-09-27,142,11140,2019,12
"日本","信用詐欺師JP",2019-09-27,72,11000,2019,12
"美國","瞞天機密",2019-09-27,67,8650,2019,12
"美國","星際救援",2019-09-20,734,64625,2019,12
"中華民國","返校",2019-09-20,178,41070,2019,12
"美國","唐頓莊園",2019-09-20,32,5120,2019,12
"美國","好小男孩",2019-09-12,344,32060,2019,12
"日本","天氣之子",2019-09-12,124,24685,2019,12
"加拿大","衝擊真相",2019-09-12,58,8440,2019,12
"美國","舞孃騙很大",2019-09-12,52,8140,2019,12
"香港","花椒之味",2019-09-12,88,4660,2019,12
"美國","我家有個開心農場",2019-09-12,18,2700,2019,12
"日本","大叔之愛電影版",2019-09-06,75,10900,2019,12
"美國","牠 第二章",2019-09-05,838,76185,2019,12
"南韓","極限逃生",2019-08-30,158,12440,2019,12
"美國","你願意嫁給我老公嗎？",2019-08-30,104,8140,2019,12
"香港","使徒行者2 諜影行動",2019-08-30,54,7960,2019,12
"美國","雙面特務",2019-08-30,16,2400,2019,12
"中華民國","第九分局",2019-08-29,303,17645,2019,12
"中華民國","下半場",2019-08-23,568,39655,2019,12
"美國","全面攻佔3: 天使救援",2019-08-21,1127,105670,2019,12
"日本","普羅米亞",2019-08-16,7019,3242095,2019,12
"南韓","驅魔使者",2019-08-16,122,6440,2019,12
"美國","憤怒鳥玩電影2：冰的啦！",2019-08-14,25,2300,2019,12
"美國","玩命關頭:特別行動",2019-07-31,88,4665,2019,12
"美國","獅子王",2019-07-17,304,16550,2019,12
"美國","玩具總動員 4",2019-06-20,240,12810,2019,12
"加拿大","哈柏太空之旅 3D",2019-02-04,0,0,2019,12
"加拿大","深海獵奇 3D",2019-02-03,0,0,2019,12
"中華民國","看見台灣",2013-11-01,217,45570,2019,12
"英國","《悲慘世界》25周年紀念演唱會",2019-12-01,55,39920,2019,12
"美國","暴走曼哈頓",2019-11-29,10126,2231439,2019,12
"美國","布魯克林孤兒",2019-11-29,7429,1668290,2019,12
"馬來西亞","夕霧花園",2019-11-29,6506,1463588,2019,12
"丹麥","懸案密碼前傳-瓶中信",2019-11-29,1948,419327,2019,12
"法國","寂寞診療室",2019-11-29,415,86775,2019,12
"西班牙/德國/荷蘭","布紐爾 超現實人生",2019-11-29,240,52370,2019,12
"美國","怪奇超自然",2019-11-29,42,8670,2019,12
"美國","鋒迴路轉",2019-11-28,49182,11363864,2019,12
"美國","賽道狂人",2019-11-26,88658,21601127,2019,12
"南韓","82年生的金智英",2019-11-22,27156,6434297,2019,12
"日本","BanG Dream! FILM LIVE",2019-11-22,801,192300,2019,12
"法國","許怨房",2019-11-22,446,99985,2019,12
"英國","麂皮：永不滿足",2019-11-22,154,35790,2019,12
"丹麥","烈火偷情",2019-11-22,167,33360,2019,12
"日本","麵包超人電影版：發光吧！冰淇淋王國的香草公主",2019-11-22,122,29316,2019,12
"日本","小小夜曲",2019-11-22,69,15600,2019,12
"英國","女神們的下午茶",2019-11-22,54,10880,2019,12
"美國","改革好萊塢",2019-11-22,9,1910,2019,12
"日本","男人真命苦 真人版電影",2019-11-22,9,1880,2019,12
"美國","冰雪奇緣2",2019-11-21,238663,55894824,2019,12
"日本","為美好的世界獻上祝福！紅傳說",2019-11-15,3357,848086,2019,12
"印度","萬萬沒想到",2019-11-15,3009,678876,2019,12
"日本","HELLO WORLD",2019-11-15,2108,506882,2019,12
"美國","神機有毛病",2019-11-15,463,105263,2019,12
"中華民國","大餓",2019-11-15,296,65270,2019,12
"英國","抱歉我們錯過你了",2019-11-15,110,23900,2019,12
"香港","催眠 . 裁決",2019-11-15,55,13370,2019,12
"義大利","失竊神畫：卡拉瓦喬",2019-11-15,27,5265,2019,12
"法國","我的情敵是冰箱",2019-11-15,5,1130,2019,12
"中華民國","那個我最親愛的陌生人",2019-11-12,156,32725,2019,12
"美國","決戰中途島",2019-11-08,10212,2368891,2019,12
"美國","安眠醫生",2019-11-08,1930,467758,2019,12
"中華民國","樂園",2019-11-08,179,40255,2019,12
"中國大陸","地久天長",2019-11-08,59,14245,2019,12
"美國","救火奶爸",2019-11-08,6,1620,2019,12
"中華民國","重甲機神：神降臨",2019-11-08,7,1470,2019,12
"美國","拍厲得",2019-11-08,5,1070,2019,12
"美國","魔鬼終結者：黑暗宿命",2019-11-07,3102,718156,2019,12
"中華民國","陽光普照",2019-11-01,12146,2880626,2019,12
"日本","紫羅蘭永恆花園外傳–永遠與自動手記人偶–",2019-11-01,537,130503,2019,12
"美國","阿達一族",2019-11-01,244,53913,2019,12
"中華民國","傻傻愛你，傻傻愛我",2019-11-01,51,12030,2019,12
"中華民國","陪你很久很久",2019-10-25,48,11760,2019,12
"法國","狙擊獵殺: 救援行動",2019-10-25,73,8040,2019,12
"中華民國","Thunderbolt Fantasy 西幽玹歌",2019-10-25,6,1630,2019,12
"美國","雙子殺手",2019-10-23,453,106420,2019,12
"日本","電影版 吹響吧！上低音號～誓言的終章～",2019-10-23,9,2080,2019,12
"日本","新聞記者",2019-10-20,11,2340,2019,12
"中華民國","盲人律師",2019-10-18,513,112070,2019,12
"中華民國","聖人大盜",2019-10-18,11,2770,2019,12
"美國","黑魔女2",2019-10-17,376,85515,2019,12
"美國","屍樂園：髒比雙拼",2019-10-09,240,24020,2019,12
"南韓","電影版 壞傢伙們",2019-10-09,152,23320,2019,12
"美國","藍波:最後一滴血",2019-10-09,136,14060,2019,12
"義大利","克林姆與席勒：靈慾之間",2019-10-09,31,10850,2019,12
"澳洲","108悍將",2019-10-04,388,21355,2019,12
"美國","小丑",2019-10-03,754,185674,2019,12
"英國","雪地之光",2019-09-27,208,44720,2019,12
"英國","無間行動",2019-09-27,269,27060,2019,12
"美國","瞞天機密",2019-09-27,105,14590,2019,12
"美國","校外打怪教學",2019-09-27,151,13380,2019,12
"日本","信用詐欺師JP",2019-09-27,36,5760,2019,12
"中華民國","返校",2019-09-20,481,112458,2019,12
"美國","星際救援",2019-09-20,1104,90655,2019,12
"日本","貓咪知道但是貓咪不說",2019-09-13,32,4480,2019,12
"美國","好小男孩",2019-09-12,292,27340,2019,12
"香港","花椒之味",2019-09-12,404,23890,2019,12
"日本","天氣之子",2019-09-12,87,18815,2019,12
"加拿大","衝擊真相",2019-09-12,76,11120,2019,12
"美國","我家有個開心農場",2019-09-12,51,7770,2019,12
"日本","今天也要用便當出擊",2019-09-12,49,7350,2019,12
"美國","舞孃騙很大",2019-09-12,77,6830,2019,12
"日本","大叔之愛電影版",2019-09-06,34,5440,2019,12
"美國","牠 第二章",2019-09-05,1482,125740,2019,12
"香港","使徒行者2 諜影行動",2019-08-30,87,12740,2019,12
"美國","你願意嫁給我老公嗎？",2019-08-30,162,12660,2019,12
"南韓","極限逃生",2019-08-30,123,9700,2019,12
"美國","雙面特務",2019-08-30,62,9480,2019,12
"中華民國","第九分局",2019-08-29,952,54300,2019,12
"中華民國","下半場",2019-08-23,645,52505,2019,12
"美國","全面攻佔3: 天使救援",2019-08-21,1917,175745,2019,12
"日本","普羅米亞",2019-08-16,401,88990,2019,12
"南韓","驅魔使者",2019-08-16,337,17780,2019,12
"美國","憤怒鳥玩電影2：冰的啦！",2019-08-14,72,6610,2019,12
"美國","朵拉與失落的黃金城",2019-08-09,37,3430,2019,12
"美國","玩命關頭:特別行動",2019-07-31,337,19670,2019,12
"美國","獅子王",2019-07-17,456,28595,2019,12
"南韓","寄生上流",2019-06-28,60,4920,2019,12
"美國","玩具總動員 4",2019-06-20,425,29800,2019,12
"加拿大","哈柏太空之旅 3D",2019-02-04,2,240,2019,12
"加拿大","深海獵奇 3D",2019-02-03,31,3100,2019,12
"法國","野放動物",2018-12-14,4,680,2019,12
"羅馬尼亞","我為愛做過的傻事",2017-10-20,3,350,2019,12
"英國","李爾王",2016-04-23,64,46400,2019,12
"美國","教父II",1974-01-01,316,78470,2019,12
"美國","教父I",1972-01-01,342,85410,2019,12
"南韓","82年生的金智英",2019-11-22,40427,9404786,2019,11
"法國","許怨房",2019-11-22,4092,909630,2019,11
"日本","BanG Dream! FILM LIVE",2019-11-22,3193,766780,2019,11
"英國","麂皮：永不滿足",2019-11-22,811,186815,2019,11
"丹麥","烈火偷情",2019-11-22,506,99575,2019,11
"日本","小小夜曲",2019-11-22,426,94905,2019,11
"英國","女神們的下午茶",2019-11-22,402,84460,2019,11
"日本","麵包超人電影版：發光吧！冰淇淋王國的香草公主",2019-11-22,345,79280,2019,11
"日本","男人真命苦 真人版電影",2019-11-22,364,77005,2019,11
"法國","野蠻迷林",2019-11-22,81,17090,2019,11
"加拿大","暗影人",2019-11-22,58,12350,2019,11
"美國","改革好萊塢",2019-11-22,36,7765,2019,11
"美國","冰雪奇緣2",2019-11-21,443344,104819219,2019,11
"印度","萬萬沒想到",2019-11-15,9517,2157452,2019,11
"日本","為美好的世界獻上祝福！紅傳說",2019-11-15,8100,2034068,2019,11
"日本","HELLO WORLD",2019-11-15,5743,1368833,2019,11
"美國","神機有毛病",2019-11-15,5223,1182877,2019,11
"中華民國","大餓",2019-11-15,1361,305425,2019,11
"香港","催眠 . 裁決",2019-11-15,1001,228405,2019,11
"英國","抱歉我們錯過你了",2019-11-15,536,113335,2019,11
"美國","血腥萬聖節",2019-11-15,199,42855,2019,11
"義大利","失竊神畫：卡拉瓦喬",2019-11-15,85,15975,2019,11
"西班牙","偵相",2019-11-15,33,7420,2019,11
"法國","我的情敵是冰箱",2019-11-15,14,3185,2019,11
"美國","活死人之眼",2019-11-15,3,660,2019,11
"日本","那一夜",2019-11-13,12,2520,2019,11
"中華民國","那個我最親愛的陌生人",2019-11-12,737,158270,2019,11
"美國","決戰中途島",2019-11-08,37207,8613437,2019,11
"美國","安眠醫生",2019-11-08,9522,2312741,2019,11
"英國","熔爐",2019-11-08,241,172880,2019,11
"中華民國","樂園",2019-11-08,527,110965,2019,11
"美國","救火奶爸",2019-11-08,192,44490,2019,11
"中國大陸","地久天長",2019-11-08,151,36515,2019,11
"中華民國","重甲機神：神降臨",2019-11-08,51,12100,2019,11
"美國","拍厲得",2019-11-08,34,7295,2019,11
"美國","遺怨",2019-11-08,29,6255,2019,11
"義大利","黑金叛徒",2019-11-08,21,4175,2019,11
"美國","魔鬼終結者：黑暗宿命",2019-11-07,19781,4525840,2019,11
"中華民國","陽光普照",2019-11-01,28844,6806407,2019,11
"日本","紫羅蘭永恆花園外傳–永遠與自動手記人偶–",2019-11-01,2059,502675,2019,11
"美國","阿達一族",2019-11-01,1286,297116,2019,11
"中華民國","傻傻愛你，傻傻愛我",2019-11-01,702,153985,2019,11
"美國","絕鯊47：猛鯊出籠",2019-11-01,13,3335,2019,11
"德國","反間遊戲",2019-11-01,11,2435,2019,11
"中華民國","Thunderbolt Fantasy 西幽玹歌",2019-10-25,452,101689,2019,11
"中華民國","陪你很久很久",2019-10-25,305,71236,2019,11
"美國","金翅雀",2019-10-25,75,14250,2019,11
"日本","失憶的總理大臣",2019-10-25,37,7795,2019,11
"法國","狙擊獵殺: 救援行動",2019-10-25,18,2340,2019,11
"美國","雙子殺手",2019-10-23,4402,1023920,2019,11
"日本","電影版 吹響吧！上低音號～誓言的終章～",2019-10-23,34,8508,2019,11
"日本","新聞記者",2019-10-20,225,46910,2019,11
"中華民國","盲人律師",2019-10-18,973,211990,2019,11
"中華民國","聖人大盜",2019-10-18,24,5810,2019,11
"美國","黑魔女2",2019-10-17,2514,584488,2019,11
"南韓","電影版 壞傢伙們",2019-10-09,42,6720,2019,11
"中華民國","江湖無難事",2019-10-09,25,5460,2019,11
"日本","海獸之子",2019-10-09,11,2530,2019,11
"澳洲","108悍將",2019-10-04,30,7005,2019,11
"日本","小小戀歌",2019-10-04,2,1300,2019,11
"美國","小丑",2019-10-03,1926,467908,2019,11
"美國","瞞天機密",2019-09-27,137,18610,2019,11
"英國","無間行動",2019-09-27,176,18340,2019,11
"美國","校外打怪教學",2019-09-27,62,9480,2019,11
"英國","雪地之光",2019-09-27,31,6820,2019,11
"中華民國","返校",2019-09-20,1327,312251,2019,11
"美國","星際救援",2019-09-20,1566,118235,2019,11
"日本","貓咪知道但是貓咪不說",2019-09-13,32,4960,2019,11
"日本","天氣之子",2019-09-12,158,34560,2019,11
"香港","花椒之味",2019-09-12,316,25035,2019,11
"美國","舞孃騙很大",2019-09-12,211,20740,2019,11
"澳洲","夜鶯的哭聲",2019-09-12,174,18550,2019,11
"美國","好小男孩",2019-09-12,59,6380,2019,11
"日本","今天也要用便當出擊",2019-09-12,32,5120,2019,11
"加拿大","衝擊真相",2019-09-12,30,4800,2019,11
"美國","我家有個開心農場",2019-09-12,28,4480,2019,11
"日本","大叔之愛電影版",2019-09-06,19,2850,2019,11
"美國","牠 第二章",2019-09-05,1608,134835,2019,11
"美國","雙面特務",2019-08-30,88,13460,2019,11
"美國","你願意嫁給我老公嗎？",2019-08-30,149,11500,2019,11
"南韓","極限逃生",2019-08-30,168,8990,2019,11
"香港","使徒行者2 諜影行動",2019-08-30,30,4800,2019,11
"法國","巴黎之王：闇黑正義",2019-08-30,7,980,2019,11
"中華民國","第九分局",2019-08-29,1252,86320,2019,11
"中華民國","下半場",2019-08-23,170,18050,2019,11
"美國","全面攻佔3: 天使救援",2019-08-21,2167,173545,2019,11
"日本","普羅米亞",2019-08-16,482,111460,2019,11
"南韓","驅魔使者",2019-08-16,575,30545,2019,11
"美國","憤怒鳥玩電影2：冰的啦！",2019-08-14,77,6030,2019,11
"美國","朵拉與失落的黃金城",2019-08-09,202,15670,2019,11
"俄羅斯","絕世名伶",2019-08-09,0,0,2019,11
"南韓","BRING THE SOUL: THE MOVIE",2019-08-07,69,17150,2019,11
"美國","玩命關頭:特別行動",2019-07-31,482,29950,2019,11
"美國","獅子王",2019-07-17,1084,82595,2019,11
"日本","爸媽死了，我卻不想哭",2019-07-12,3,530,2019,11
"美國","蜘蛛人：離家日",2019-07-02,66,3525,2019,11
"南韓","寄生上流",2019-06-28,195,14370,2019,11
"美國","玩具總動員 4",2019-06-20,511,35890,2019,11
"日本","劇場版 歌之☆王子殿下♪真愛KINGDOM",2019-06-14,100,21000,2019,11
"中華民國","老大人",2019-03-22,305,79510,2019,11
"加拿大","哈柏太空之旅 3D",2019-02-04,0,0,2019,11
"加拿大","深海獵奇 3D",2019-02-03,3,450,2019,11
"以色列","兒子的完美告別",2017-07-07,3,300,2019,11
"美國","教父II",1974-01-01,129,32640,2019,11
"美國","教父I",1972-01-01,175,43500,2019,11
"印度","萬萬沒想到",2019-11-15,19116,4336066,2019,11
"美國","神機有毛病",2019-11-15,16306,3757007,2019,11
"日本","為美好的世界獻上祝福！紅傳說",2019-11-15,13337,3346366,2019,11
"日本","HELLO WORLD",2019-11-15,11516,2698543,2019,11
"香港","催眠 . 裁決",2019-11-15,5019,1141774,2019,11
"中華民國","大餓",2019-11-15,2955,665954,2019,11
"美國","血腥萬聖節",2019-11-15,1844,403138,2019,11
"英國","抱歉我們錯過你了",2019-11-15,1057,221445,2019,11
"西班牙","偵相",2019-11-15,459,101348,2019,11
"義大利","失竊神畫：卡拉瓦喬",2019-11-15,278,54435,2019,11
"美國","活死人之眼",2019-11-15,100,21290,2019,11
"法國","我的情敵是冰箱",2019-11-15,85,19595,2019,11
"中華民國","那個我最親愛的陌生人",2019-11-12,2143,453920,2019,11
"美國","決戰中途島",2019-11-08,73336,17050840,2019,11
"美國","安眠醫生",2019-11-08,24004,5758417,2019,11
"中華民國","樂園",2019-11-08,2167,452577,2019,11
"美國","救火奶爸",2019-11-08,1980,452252,2019,11
"中華民國","重甲機神：神降臨",2019-11-08,508,124221,2019,11
"美國","拍厲得",2019-11-08,313,68850,2019,11
"中國大陸","地久天長",2019-11-08,273,63020,2019,11
"美國","遺怨",2019-11-08,96,21050,2019,11
"日本","山田孝之的痛苦與榮耀",2019-11-08,58,12315,2019,11
"義大利","黑金叛徒",2019-11-08,20,4900,2019,11
"美國","魔鬼終結者：黑暗宿命",2019-11-07,54000,12660332,2019,11
"中華民國","陽光普照",2019-11-01,12947,3070702,2019,11
"日本","紫羅蘭永恆花園外傳–永遠與自動手記人偶–",2019-11-01,4178,1024317,2019,11
"美國","阿達一族",2019-11-01,4268,1011998,2019,11
"中華民國","傻傻愛你，傻傻愛我",2019-11-01,1322,299978,2019,11
"美國","絕鯊47：猛鯊出籠",2019-11-01,278,61530,2019,11
"泰國","鬼玩伴",2019-11-01,13,3080,2019,11
"德國","反間遊戲",2019-11-01,14,3075,2019,11
"香港","犯罪現場",2019-11-01,2,460,2019,11
"中華民國","Thunderbolt Fantasy 西幽玹歌",2019-10-25,1138,256427,2019,11
"中華民國","陪你很久很久",2019-10-25,1042,237146,2019,11
"日本","失憶的總理大臣",2019-10-25,147,31520,2019,11
"美國","金翅雀",2019-10-25,29,5990,2019,11
"日本","我的朋友霸王龍",2019-10-25,12,2480,2019,11
"法國","狙擊獵殺: 救援行動",2019-10-25,16,2080,2019,11
"美國","雙子殺手",2019-10-23,14097,3328411,2019,11
"日本","電影版 吹響吧！上低音號～誓言的終章～",2019-10-23,61,15595,2019,11
"日本","新聞記者",2019-10-20,657,142189,2019,11
"中華民國","盲人律師",2019-10-18,1028,232880,2019,11
"中華民國","聖人大盜",2019-10-18,443,96563,2019,11
"美國","黑魔女2",2019-10-17,8877,2072336,2019,11
"中華民國","江湖無難事",2019-10-09,43,9570,2019,11
"日本","海獸之子",2019-10-09,23,5120,2019,11
"美國","弒婚遊戲",2019-10-09,7,1630,2019,11
"美國","小丑",2019-10-03,4743,1159921,2019,11
"英國","無間行動",2019-09-27,362,36810,2019,11
"美國","瞞天機密",2019-09-27,46,7360,2019,11
"美國","校外打怪教學",2019-09-27,38,6080,2019,11
"日本","青春豬頭少年不會夢到懷夢美少女",2019-09-27,14,3540,2019,11
"中華民國","返校",2019-09-20,1259,282890,2019,11
